"","score","text"
"104",3,"RT @JesusAlvaro18: Comiendo los tres !! Después de una victoria sabe mejor!!! @marinaimbernon1 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+00AA> https://t.co/Yn6U6aZvPx"
"105",2,"RT @lpacarnaval: ¡Por un #Carnaval limpio! 
En el backstage de la Gala de la Gran Dama, @LadelTimple agradece los muchos retuits... e insis…"
"106",0,"@SuFrida_Kahlo Ella quiere fama xD"
"107",0,"Hoy en @Cadena_Dial el primer capítulo de #NavegantesEnUnBarcoDePapel que saldra a la venta el 13 de febrero de… https://t.co/IYR69HtSMK"
"108",-1,"RT @borjasmiler_: Mimi: ""Gracias Dios por crear a la mujer, al hombre y a Agoney"""
"109",-2,"Cuando llegas a mandar un mensaje cerrando un ojo de lo empedo que estás"
"110",2,"RT @Sacarinolpgc: @malakita_libera @juanrallo @sobrelibertad @policia @guardiacivil @jusapol Gracias por su apoyo! 
#EquiparacionYa 
#Jusap…"
"111",1,"RT @UDGTenerife: FINAL @LUDfemenino 0 -1 UDG Tenerife Egatesa (@mjperezglez )
¡Nueva victoria de nuestras guerreras! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>

#LigaIberdro…"
"112",-1,"@tofumermaid Pues a mi me da igual quién esté al lado. Yo no permito que nadie me falte el respeto de esa manera. R… https://t.co/280jozZW4A"
"113",-1,"RT @noepmp: Que fácil es decir esto desde una posición privilegiada, “Señor” Marichal. 
Debería usted levantarse al alba a limpiar las habi…"
"114",-1,"Me ha gustado un vídeo de @YouTube (https://t.co/yyN5Fbq3QQ - MI FUTURA CASA By Gisela)."
"115",0,"@Berlustinho Harry el sucio limpiando su ciudad. Vergonzoso. Ensucian mucho más los candados ( miles) de los turist… https://t.co/eiZeBnDqXx"
"116",-1,"Que linda alba diciendole q arde la hicieron y pesaron inmediatamente en aitana <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
#OTDirecto29E"
"117",0,"RT @04rea: Jajajajja lo mejor que vi hoy! @La12tuittera https://t.co/Wsa2jC6aue"
"118",-1,"Estoy muy sólo y sin tu amor <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
Y este cuarto vino me hace cajetiar<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>"
"119",0,"RT @Sandrita5747: Mis bebés<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #CamilaCabello #BestSoloBreakout #iHeartAwards https://t.co/6XzgxX4eQT"
