"","score","text"
"90",0,"RT @OyeTato: ¡Feliz inicio de semana! <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8>

#Tenerife #IslasCanarias #Spain https://t.co/1eTAJyQYiX"
"91",-2,"<ed><U+00A0><U+00BD><ed><U+00B4><U+0088> Emilio Duró y Eugenio Palomero, reclamos del ""Fórum Empleo Tenerife en Acción""
El @CabildoTenerife contará este m… https://t.co/VcFXQdGFJM"
"92",-1,"#Rusia2018 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0086> Juan Antonio Pizzi debuta con #ArabiaSaudí en partido oficial contra la anfitriona del Mundial… https://t.co/z3RpB6uqbn"
"93",-2,"RT @VisitTenerifeES: ¡#FelizMartes! Hoy visitamos el Observatorio del #Teide. ¿Sabes que tú también puedes hacerlo? <ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BD><ed><U+00B4><U+00AD> https://t.co/17yCF0a…"
"94",1,"<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> Txus Vidorreta volverá a dirigir al @CB1939Canarias https://t.co/De6EiYnhzd vía @Columna_Cero #Deportes… https://t.co/t7zb6lQVUU"
"95",0,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> Si te perdiste la entrevista a @mgcejascs  en @OndaTenerife puedes escucharla íntegra aquí <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co/ebEfFyvTZr"
"96",-1,"RT @vickyPL13: Buenos días y feliz martes<ed><U+00A0><U+00BC><ed><U+00BC><U+0084>
#Candelaria #Tenerife #latituddevida #venatenerife https://t.co/8zdigcV8rd"
"97",-2,"<ed><U+00A0><U+00BC><ed><U+00BC><U+008A>¡Tras las vacaciones, desde hoy martes 12 estamos de nuevo a tope! Abrimos de 13:30 a 16:30 y de 20:00 a 23:30 h… https://t.co/BDX7f0QyJE"
"98",-2,"RT @ELDORSAL: #CDTenerife <U+26BD><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> El baile de nombres no para. El conjunto blanquiazul sigue la pista a un extremo del Celta https://t.co/BEXAw9…"
"99",0,"RT @ELDORSAL: #Rusia2018 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0086> El mediapunta japonés contará con mucha competencia  https://t.co/Q0beXeSPdz https://t.co/SXq63Ejf8S"
"100",-2,"#CDTenerife <U+26BD><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> El baile de nombres no para. El conjunto blanquiazul sigue la pista a un extremo del Celta… https://t.co/DNSlw40PO9"
